EPOCH                                       BR                     BT                     BN
dd-mm-yyyy hh:mm:ss.ms                      nT                     nT                     nT
26-06-2004 20:41:00.000             -0.0590000               0.316000              -0.195000
26-06-2004 20:42:00.000             -0.0700000               0.331000              -0.195000
26-06-2004 20:43:00.000             -0.0620000               0.341000              -0.198000
26-06-2004 20:44:00.000             -0.0710000               0.341000              -0.190000
26-06-2004 20:45:00.000             -0.0770000               0.326000              -0.205000
26-06-2004 20:46:00.000              -0.122000               0.333000              -0.170000
26-06-2004 20:47:00.000              -0.111000               0.351000              -0.188000
26-06-2004 20:48:00.000             -0.0900000               0.332000              -0.201000
26-06-2004 20:49:00.000             -0.0680000               0.319000              -0.229000
26-06-2004 20:50:00.000             -0.0890000               0.323000              -0.218000
26-06-2004 20:51:00.000             -0.0960000               0.335000              -0.201000
26-06-2004 20:52:00.000             -0.0950000               0.322000              -0.217000
26-06-2004 20:53:00.000              -0.124000               0.322000              -0.198000
26-06-2004 20:54:00.000              -0.122000               0.338000              -0.203000
26-06-2004 20:55:00.000             -0.0910000               0.331000              -0.216000
26-06-2004 20:56:00.000             -0.0850000               0.327000              -0.223000
26-06-2004 20:57:00.000              -0.110000               0.316000              -0.225000
26-06-2004 20:58:00.000             -0.0920000               0.313000              -0.224000
26-06-2004 20:59:00.000              -0.100000               0.303000              -0.231000
26-06-2004 21:00:00.000              -0.103000               0.312000              -0.212000
26-06-2004 21:01:00.000              -0.105000               0.302000              -0.233000
26-06-2004 21:02:00.000             -0.0950000               0.304000              -0.242000
26-06-2004 21:03:00.000             -0.0790000               0.305000              -0.244000
26-06-2004 21:04:00.000             -0.0920000               0.295000              -0.254000
26-06-2004 21:05:00.000             -0.0990000               0.321000              -0.245000
26-06-2004 21:06:00.000              -0.122000               0.325000              -0.232000
26-06-2004 21:07:00.000              -0.128000               0.310000              -0.242000
26-06-2004 21:08:00.000              -0.125000               0.301000              -0.252000
26-06-2004 21:09:00.000              -0.108000               0.314000              -0.246000
26-06-2004 21:10:00.000              -0.104000               0.310000              -0.251000
26-06-2004 21:11:00.000              -0.115000               0.326000              -0.222000
26-06-2004 21:12:00.000             -0.0910000               0.331000              -0.243000
26-06-2004 21:13:00.000             -0.0920000               0.337000              -0.239000
26-06-2004 21:14:00.000              -0.104000               0.326000              -0.249000
26-06-2004 21:15:00.000             -0.0790000               0.344000              -0.234000
26-06-2004 21:16:00.000             -0.0820000               0.333000              -0.270000
26-06-2004 21:17:00.000             -0.0840000               0.357000              -0.197000
26-06-2004 21:18:00.000             -0.0980000               0.328000              -0.253000
26-06-2004 21:19:00.000             -0.0840000               0.350000              -0.242000
26-06-2004 21:20:00.000              -0.101000               0.367000              -0.210000
26-06-2004 21:21:00.000             -0.0870000               0.341000              -0.246000
26-06-2004 21:22:00.000              -0.105000               0.333000              -0.252000
26-06-2004 21:23:00.000              -0.103000               0.346000              -0.245000
26-06-2004 21:24:00.000             -0.0970000               0.330000              -0.272000
26-06-2004 21:25:00.000              -0.106000               0.303000              -0.286000
26-06-2004 21:26:00.000             -0.0920000               0.292000              -0.293000
26-06-2004 21:27:00.000             -0.0960000               0.283000              -0.307000
26-06-2004 21:28:00.000             -0.0860000               0.305000              -0.278000
26-06-2004 21:29:00.000             -0.0980000               0.299000              -0.288000
26-06-2004 21:30:00.000              -0.108000               0.303000              -0.282000
26-06-2004 21:31:00.000              -0.120000               0.276000              -0.305000
26-06-2004 21:32:00.000              -0.107000               0.263000              -0.319000
26-06-2004 21:33:00.000             -0.0890000               0.283000              -0.302000
26-06-2004 21:34:00.000              -0.116000               0.308000              -0.275000
26-06-2004 21:35:00.000             -0.0790000               0.310000              -0.265000
26-06-2004 21:36:00.000             -0.0730000               0.332000              -0.242000
26-06-2004 21:37:00.000             -0.0780000               0.364000              -0.193000
26-06-2004 21:38:00.000             -0.0940000               0.369000              -0.200000
26-06-2004 21:39:00.000             -0.0650000               0.399000              -0.124000
26-06-2004 21:40:00.000             -0.0760000               0.386000              -0.191000
26-06-2004 21:41:00.000             -0.0760000               0.401000              -0.196000
26-06-2004 21:42:00.000             -0.0770000               0.398000              -0.181000
26-06-2004 21:43:00.000             -0.0820000               0.409000              -0.154000
26-06-2004 21:44:00.000             -0.0800000               0.400000              -0.168000
26-06-2004 21:45:00.000             -0.0790000               0.412000              -0.173000
26-06-2004 21:46:00.000             -0.0680000               0.401000              -0.170000
26-06-2004 21:47:00.000             -0.0790000               0.396000              -0.165000
26-06-2004 21:48:00.000             -0.0680000               0.404000              -0.157000
26-06-2004 21:49:00.000             -0.0600000               0.414000              -0.121000
26-06-2004 21:50:00.000             -0.0530000               0.418000              -0.111000
26-06-2004 21:51:00.000             -0.0490000               0.416000              -0.117000
26-06-2004 21:52:00.000             -0.0500000               0.428000              -0.113000
26-06-2004 21:53:00.000             -0.0670000               0.412000              -0.114000
26-06-2004 21:54:00.000             -0.0520000               0.417000              -0.109000
26-06-2004 21:55:00.000             -0.0650000               0.415000              -0.115000
26-06-2004 21:56:00.000             -0.0720000               0.422000              -0.121000
26-06-2004 21:57:00.000             -0.0620000               0.414000              -0.127000
26-06-2004 21:58:00.000             -0.0510000               0.423000             -0.0880000
26-06-2004 21:59:00.000             -0.0500000               0.435000             -0.0860000
26-06-2004 22:00:00.000             -0.0520000               0.426000             -0.0650000
26-06-2004 22:01:00.000             -0.0630000               0.424000             -0.0740000
26-06-2004 22:02:00.000             -0.0450000               0.424000             -0.0550000
26-06-2004 22:03:00.000             -0.0660000               0.418000             -0.0750000
26-06-2004 22:04:00.000             -0.0580000               0.409000             -0.0730000
26-06-2004 22:05:00.000             -0.0460000               0.414000             -0.0520000
26-06-2004 22:06:00.000             -0.0530000               0.420000             -0.0550000
26-06-2004 22:07:00.000             -0.0480000               0.415000             -0.0580000
26-06-2004 22:08:00.000             -0.0630000               0.411000             -0.0730000
26-06-2004 22:09:00.000             -0.0720000               0.406000             -0.0790000
26-06-2004 22:10:00.000             -0.0940000               0.415000             -0.0670000
26-06-2004 22:11:00.000             -0.0790000               0.415000             -0.0730000
26-06-2004 22:12:00.000             -0.0760000               0.410000             -0.0690000
26-06-2004 22:13:00.000             -0.0710000               0.417000             -0.0630000
26-06-2004 22:14:00.000             -0.0690000               0.419000             -0.0610000
26-06-2004 22:15:00.000             -0.0550000               0.417000             -0.0550000
26-06-2004 22:16:00.000             -0.0630000               0.412000             -0.0610000
26-06-2004 22:17:00.000             -0.0730000               0.419000             -0.0680000
26-06-2004 22:18:00.000             -0.0390000               0.416000             -0.0590000
26-06-2004 22:19:00.000             -0.0300000               0.416000             -0.0610000
26-06-2004 22:20:00.000             -0.0430000               0.414000             -0.0600000
26-06-2004 22:21:00.000             -0.0330000               0.423000             -0.0620000
26-06-2004 22:22:00.000             -0.0430000               0.408000             -0.0540000
26-06-2004 22:23:00.000             -0.0630000               0.401000             -0.0470000
26-06-2004 22:24:00.000             -0.0610000               0.410000             -0.0540000
26-06-2004 22:25:00.000             -0.0350000               0.413000             -0.0350000
26-06-2004 22:26:00.000             -0.0190000               0.410000             -0.0330000
26-06-2004 22:27:00.000             -0.0200000               0.407000             -0.0320000
26-06-2004 22:28:00.000             -0.0250000               0.420000             -0.0360000
26-06-2004 22:29:00.000             -0.0380000               0.412000             -0.0430000
26-06-2004 22:30:00.000             -0.0460000               0.413000             -0.0460000
26-06-2004 22:31:00.000             -0.0470000               0.407000             -0.0490000
26-06-2004 22:32:00.000             -0.0410000               0.419000             -0.0440000
26-06-2004 22:33:00.000             -0.0390000               0.410000             -0.0380000
26-06-2004 22:34:00.000             -0.0440000               0.410000             -0.0320000
26-06-2004 22:35:00.000             -0.0400000               0.419000             -0.0490000
26-06-2004 22:36:00.000             -0.0470000               0.407000             -0.0530000
26-06-2004 22:37:00.000             -0.0540000               0.407000             -0.0470000
26-06-2004 22:38:00.000             -0.0590000               0.407000             -0.0470000
26-06-2004 22:39:00.000             -0.0660000               0.416000             -0.0380000
26-06-2004 22:40:00.000             -0.0560000               0.407000             -0.0430000
26-06-2004 22:41:00.000             -0.0530000               0.408000             -0.0370000
26-06-2004 22:42:00.000             -0.0510000               0.412000             -0.0520000
26-06-2004 22:43:00.000             -0.0390000               0.428000             -0.0510000
26-06-2004 22:44:00.000             -0.0440000               0.421000             -0.0360000
26-06-2004 22:45:00.000             -0.0440000               0.413000             -0.0330000
26-06-2004 22:46:00.000             -0.0490000               0.425000             -0.0430000
26-06-2004 22:47:00.000             -0.0410000               0.421000             -0.0350000
26-06-2004 22:48:00.000             -0.0400000               0.419000             -0.0440000
26-06-2004 22:49:00.000             -0.0370000               0.422000             -0.0700000
26-06-2004 22:50:00.000             -0.0400000               0.433000             -0.0620000
26-06-2004 22:51:00.000             -0.0430000               0.433000             -0.0500000
26-06-2004 22:52:00.000             -0.0500000               0.437000             -0.0380000
26-06-2004 22:53:00.000             -0.0460000               0.459000             -0.0410000
26-06-2004 22:54:00.000             -0.0460000               0.446000             -0.0320000
26-06-2004 22:55:00.000             -0.0530000               0.444000             -0.0290000
26-06-2004 22:56:00.000             -0.0510000               0.436000             -0.0680000
26-06-2004 22:57:00.000             -0.0430000               0.450000              -0.100000
26-06-2004 22:58:00.000             -0.0410000               0.455000             -0.0820000
26-06-2004 22:59:00.000             -0.0450000               0.454000             -0.0850000
26-06-2004 23:00:00.000             -0.0460000               0.460000             -0.0670000
26-06-2004 23:01:00.000             -0.0340000               0.465000             -0.0610000
26-06-2004 23:02:00.000             -0.0200000               0.463000             -0.0660000
26-06-2004 23:03:00.000                0.00000               0.452000             -0.0820000
26-06-2004 23:04:00.000            -0.00800000               0.457000              -0.101000
26-06-2004 23:05:00.000             -0.0140000               0.452000             -0.0790000
26-06-2004 23:06:00.000             -0.0160000               0.452000             -0.0800000
26-06-2004 23:07:00.000             -0.0350000               0.463000             -0.0620000
26-06-2004 23:08:00.000             -0.0450000               0.469000             -0.0470000
26-06-2004 23:09:00.000             -0.0330000               0.461000             -0.0470000
26-06-2004 23:10:00.000             -0.0270000               0.462000             -0.0420000
26-06-2004 23:11:00.000             -0.0280000               0.472000             -0.0490000
26-06-2004 23:12:00.000             -0.0370000               0.462000             -0.0270000
26-06-2004 23:13:00.000             -0.0420000               0.455000             -0.0290000
26-06-2004 23:14:00.000             -0.0390000               0.454000                0.00000
26-06-2004 23:15:00.000             -0.0450000               0.460000                0.00000
26-06-2004 23:16:00.000             -0.0510000               0.455000            -0.00800000
26-06-2004 23:17:00.000             -0.0630000               0.451000            -0.00800000
26-06-2004 23:18:00.000             -0.0480000               0.448000             -0.0100000
26-06-2004 23:19:00.000             -0.0360000               0.451000             -0.0140000
26-06-2004 23:20:00.000             -0.0410000               0.446000                0.00000
26-06-2004 23:21:00.000             -0.0440000               0.453000             -0.0170000
26-06-2004 23:22:00.000             -0.0520000               0.455000            -0.00100000
26-06-2004 23:23:00.000             -0.0570000               0.442000             -0.0160000
26-06-2004 23:24:00.000             -0.0550000               0.443000             -0.0240000
26-06-2004 23:25:00.000             -0.0570000               0.451000             -0.0230000
26-06-2004 23:26:00.000             -0.0610000               0.457000             -0.0280000
26-06-2004 23:27:00.000             -0.0570000               0.443000             -0.0140000
26-06-2004 23:28:00.000             -0.0530000               0.440000            -0.00600000
26-06-2004 23:29:00.000             -0.0380000               0.454000             -0.0110000
26-06-2004 23:30:00.000             -0.0440000               0.452000                0.00000
26-06-2004 23:31:00.000             -0.0450000               0.445000            -0.00500000
26-06-2004 23:32:00.000             -0.0400000               0.443000             -0.0130000
26-06-2004 23:33:00.000             -0.0420000               0.455000                0.00000
26-06-2004 23:34:00.000             -0.0420000               0.449000              0.0110000
26-06-2004 23:35:00.000             -0.0410000               0.445000              0.0270000
26-06-2004 23:36:00.000             -0.0380000               0.446000              0.0350000
26-06-2004 23:37:00.000             -0.0390000               0.444000              0.0410000
26-06-2004 23:38:00.000             -0.0420000               0.442000              0.0470000
26-06-2004 23:39:00.000             -0.0400000               0.443000              0.0520000
26-06-2004 23:40:00.000             -0.0420000               0.453000              0.0530000
26-06-2004 23:41:00.000             -0.0640000               0.439000              0.0180000
26-06-2004 23:42:00.000             -0.0460000               0.436000              0.0180000
26-06-2004 23:43:00.000             -0.0360000               0.444000              0.0200000
26-06-2004 23:44:00.000             -0.0310000               0.455000              0.0260000
26-06-2004 23:45:00.000             -0.0380000               0.442000              0.0370000
26-06-2004 23:46:00.000             -0.0470000               0.439000              0.0440000
26-06-2004 23:47:00.000             -0.0620000               0.441000              0.0460000
26-06-2004 23:48:00.000             -0.0650000               0.440000              0.0550000
26-06-2004 23:49:00.000             -0.0660000               0.443000              0.0590000
26-06-2004 23:50:00.000             -0.0840000               0.432000              0.0640000
26-06-2004 23:51:00.000             -0.0790000               0.447000              0.0540000
26-06-2004 23:52:00.000             -0.0750000               0.439000              0.0660000
26-06-2004 23:53:00.000             -0.0710000               0.437000              0.0780000
26-06-2004 23:54:00.000             -0.0760000               0.434000              0.0780000
26-06-2004 23:55:00.000             -0.0740000               0.439000              0.0720000
26-06-2004 23:56:00.000             -0.0780000               0.434000              0.0740000
26-06-2004 23:57:00.000             -0.0810000               0.428000              0.0840000
26-06-2004 23:58:00.000             -0.0810000               0.437000               0.100000
26-06-2004 23:59:00.000             -0.0860000               0.427000              0.0990000
#  
# Key Parameter and Survey data (labels K0,K1,K2) are preliminary browse data.
# Generated by CDAWeb on: Sun Apr 23 14:34:02 2017
